"Ii","Swedish","Population 31 Dec",15
"Ii","Sami","Population 31 Dec",...
"Ii","Abkhaz","Population 31 Dec",...
"Ii","Afar","Population 31 Dec",...
"Ii","Avestan","Population 31 Dec",...
"Ii","Afrikaans","Population 31 Dec",...
"Ii","Aymara","Population 31 Dec",...
"Ii","Akan","Population 31 Dec",...
"Ii","Albanian","Population 31 Dec",...
"Ii","Amharic","Population 31 Dec",...
"Ii","Arabic","Population 31 Dec",...
"Ii","Aragonese","Population 31 Dec",...
"Ii","Armenian","Population 31 Dec",...
"Ii","Assamese","Population 31 Dec",...
"Ii","Avaric;  Avar;  Avarish","Population 31 Dec",...
"Ii","Azerbaijani","Population 31 Dec",...
"Ii","Bambara","Population 31 Dec",...
"Ii","Basque","Population 31 Dec",...
"Ii","Bashkir","Population 31 Dec",...
"Ii","Bengali, (Bangla)","Population 31 Dec",...
"Ii","Bihari languages","Population 31 Dec",...
"Ii","Bislama","Population 31 Dec",...
"Ii","Bosnian","Population 31 Dec",...
"Ii","Bulgarian","Population 31 Dec",...
"Ii","Burmese","Population 31 Dec",...
"Ii","Cree","Population 31 Dec",...
"Ii","Divehi, Dhivehi, Maldivian","Population 31 Dec",...
"Ii","Dzongkha","Population 31 Dec",...
"Ii","English","Population 31 Dec",...
"Ii","Spanish; Castilian","Population 31 Dec",...
"Ii","Esperanto","Population 31 Dec",...
"Ii","Southern ndebele","Population 31 Dec",...
"Ii","Sotho, Southern","Population 31 Dec",...
"Ii","Ewe","Population 31 Dec",...
"Ii","Fijian","Population 31 Dec",...
"Ii","Fula, Fulah, Pulaar, Pular","Population 31 Dec",...
"Ii","Faroese; Faeroese","Population 31 Dec",...
"Ii","Galician","Population 31 Dec",...
"Ii","Ganda","Population 31 Dec",...
"Ii","Georgian","Population 31 Dec",...
"Ii","Kalaallisut; Greenlandic","Population 31 Dec",...
"Ii","Guaraní","Population 31 Dec",...
"Ii","Gujarati","Population 31 Dec",...
"Ii","Haitian","Population 31 Dec",...
"Ii","Hausa","Population 31 Dec",...
"Ii","Hebrew","Population 31 Dec",...
"Ii","Herero","Population 31 Dec",...
"Ii","Hindi","Population 31 Dec",...
"Ii","Dutch","Population 31 Dec",...
"Ii","Ido","Population 31 Dec",...
"Ii","Igbo","Population 31 Dec",...
"Ii","Irish","Population 31 Dec",...
"Ii","Indonesian","Population 31 Dec",...
"Ii","Icelandic","Population 31 Dec",...
"Ii","Italian","Population 31 Dec",...
"Ii","Javanese","Population 31 Dec",...
"Ii","Japanese","Population 31 Dec",...
"Ii","Yiddish","Population 31 Dec",...
"Ii","Yoruba","Population 31 Dec",...
"Ii","Kannada","Population 31 Dec",...
"Ii","Kanuri","Population 31 Dec",...
"Ii","Kashmiri","Population 31 Dec",...
"Ii","Catalan; Valencian","Population 31 Dec",...
"Ii","Luba-Katanga","Population 31 Dec",...
"Ii","Kazakh","Population 31 Dec",...
"Ii","Central Khmer","Population 31 Dec",...
"Ii","Quechua","Population 31 Dec",...
"Ii","Chinese","Population 31 Dec",...
"Ii","Kikuyu; Gikuyu","Population 31 Dec",...
"Ii","Kirghiz; Kyrgyz","Population 31 Dec",...
"Ii","Komi","Population 31 Dec",...
"Ii","Kongo","Population 31 Dec",...
"Ii","Korean","Population 31 Dec",...
"Ii","Greek (modern)","Population 31 Dec",...
"Ii","Croatian","Population 31 Dec",...
"Ii","Kuanyama;  Kwanyama","Population 31 Dec",...
"Ii","Kurdish","Population 31 Dec",...
"Ii","Welsh","Population 31 Dec",...
"Ii","Lao","Population 31 Dec",...
"Ii","Latin","Population 31 Dec",...
"Ii","Latvian","Population 31 Dec",...
"Ii","Lithuanian","Population 31 Dec",...
"Ii","Limburgish, Limburgan, Limburger","Population 31 Dec",...
"Ii","Lingala","Population 31 Dec",...
"Ii","Luxembourgish; Letzeburgesch","Population 31 Dec",...
"Ii","Western Frisian","Population 31 Dec",...
"Ii","Macedonian","Population 31 Dec",...
"Ii","Malagasy","Population 31 Dec",...
"Ii","Malay","Population 31 Dec",...
"Ii","Malayalam","Population 31 Dec",...
"Ii","Maltese","Population 31 Dec",...
"Ii","Marathi","Population 31 Dec",...
"Ii","Moldavian","Population 31 Dec",...
"Ii","Mongolian","Population 31 Dec",...
"Ii","Nauru","Population 31 Dec",...
"Ii","Ndonga","Population 31 Dec",...
"Ii","Nepali","Population 31 Dec",...
"Ii","Chichewa, Chewa, Nyanja","Population 31 Dec",...
"Ii","Norwegian","Population 31 Dec",...
"Ii","Oriya","Population 31 Dec",...
"Ii","Oromo","Population 31 Dec",...
"Ii","Ossetian, Ossetic","Population 31 Dec",...
"Ii","pali","Population 31 Dec",...
"Ii","Panjabi; Punjabi","Population 31 Dec",...
"Ii","Pushto; Pashto","Population 31 Dec",...
"Ii","Persian, Farsi","Population 31 Dec",...
"Ii","Northern Ndebele","Population 31 Dec",...
"Ii","Portuguese","Population 31 Dec",...
"Ii","Polish","Population 31 Dec",...
"Ii","French","Population 31 Dec",...
"Ii","Romansh","Population 31 Dec",...
"Ii","Romanian","Population 31 Dec",...
"Ii","Kinyarwanda","Population 31 Dec",...
"Ii","Rundi","Population 31 Dec",...
"Ii","German","Population 31 Dec",11
"Ii","Samoan","Population 31 Dec",...
"Ii","Sango","Population 31 Dec",...
"Ii","Serbian","Population 31 Dec",...
"Ii","Serbo-Croatian","Population 31 Dec",...
"Ii","Sindhi","Population 31 Dec",...
"Ii","Sinhala; Sinhalese","Population 31 Dec",...
"Ii","Gaelic; Scottish Gaelic","Population 31 Dec",...
"Ii","Slovak","Population 31 Dec",...
"Ii","Slovene","Population 31 Dec",...
"Ii","Somali","Population 31 Dec",...
"Ii","Shona","Population 31 Dec",...
"Ii","Sundanese","Population 31 Dec",...
"Ii","Swahili","Population 31 Dec",...
"Ii","Swati","Population 31 Dec",...
"Ii","Tajik","Population 31 Dec",...
"Ii","Tagalog","Population 31 Dec",...
"Ii","Tahitian","Population 31 Dec",...
"Ii","Tamil","Population 31 Dec",...
"Ii","Danish","Population 31 Dec",...
"Ii","Tatar","Population 31 Dec",...
"Ii","Telugu","Population 31 Dec",...
"Ii","Thai","Population 31 Dec",...
"Ii","Tigrinya","Population 31 Dec",...
"Ii","Tibetan Standard, Tibetan, Central","Population 31 Dec",...
"Ii","Tonga, Tonga Islands","Population 31 Dec",...
"Ii","Chamorro","Population 31 Dec",...
"Ii","Czech","Population 31 Dec",...
"Ii","Chechen","Population 31 Dec",...
"Ii","Tsonga","Population 31 Dec",...
"Ii","Chuvash","Population 31 Dec",...
"Ii","Tswana","Population 31 Dec",...
"Ii","Turkish","Population 31 Dec",...
"Ii","Turkmen","Population 31 Dec",...
"Ii","Twi","Population 31 Dec",...
"Ii","Uighur; Uyghur","Population 31 Dec",...
"Ii","Ukrainian","Population 31 Dec",...
"Ii","Hungarian","Population 31 Dec",...
"Ii","Urdu","Population 31 Dec",...
"Ii","Uzbek","Population 31 Dec",...
"Ii","Belarusian","Population 31 Dec",...
"Ii","Venda","Population 31 Dec",...
"Ii","Russian","Population 31 Dec",31
"Ii","Vietnamese","Population 31 Dec",...
"Ii","Estonian","Population 31 Dec",...
"Ii","Wolof","Population 31 Dec",...
"Ii","Xhosa","Population 31 Dec",...
"Ii","Zhuang; Chuang","Population 31 Dec",...
"Ii","Zulu","Population 31 Dec",...
"Iisalmi","Finnish","Population 31 Dec",19195
"Iisalmi","Swedish","Population 31 Dec",...
"Iisalmi","Sami","Population 31 Dec",...
"Iisalmi","Abkhaz","Population 31 Dec",...
"Iisalmi","Afar","Population 31 Dec",...
"Iisalmi","Avestan","Population 31 Dec",...
"Iisalmi","Afrikaans","Population 31 Dec",...
"Iisalmi","Aymara","Population 31 Dec",...
"Iisalmi","Akan","Population 31 Dec",...
"Iisalmi","Albanian","Population 31 Dec",14
"Iisalmi","Amharic","Population 31 Dec",...
"Iisalmi","Arabic","Population 31 Dec",88
"Iisalmi","Aragonese","Population 31 Dec",...
"Iisalmi","Armenian","Population 31 Dec",...
"Iisalmi","Assamese","Population 31 Dec",...
"Iisalmi","Avaric;  Avar;  Avarish","Population 31 Dec",...
"Iisalmi","Azerbaijani","Population 31 Dec",...
"Iisalmi","Bambara","Population 31 Dec",...
"Iisalmi","Basque","Population 31 Dec",...
"Iisalmi","Bashkir","Population 31 Dec",...
"Iisalmi","Bengali, (Bangla)","Population 31 Dec",12
"Iisalmi","Bihari languages","Population 31 Dec",...
"Iisalmi","Bislama","Population 31 Dec",...
"Iisalmi","Bosnian","Population 31 Dec",...
"Iisalmi","Bulgarian","Population 31 Dec",...
"Iisalmi","Burmese","Population 31 Dec",30
"Iisalmi","Cree","Population 31 Dec",...
"Iisalmi","Divehi, Dhivehi, Maldivian","Population 31 Dec",...
"Iisalmi","Dzongkha","Population 31 Dec",...
"Iisalmi","English","Population 31 Dec",39
"Iisalmi","Spanish; Castilian","Population 31 Dec",11
"Iisalmi","Esperanto","Population 31 Dec",...
"Iisalmi","Southern ndebele","Population 31 Dec",...
"Iisalmi","Sotho, Southern","Population 31 Dec",...
"Iisalmi","Ewe","Population 31 Dec",...
"Iisalmi","Fijian","Population 31 Dec",...
"Iisalmi","Fula, Fulah, Pulaar, Pular","Population 31 Dec",...
"Iisalmi","Faroese; Faeroese","Population 31 Dec",...
"Iisalmi","Galician","Population 31 Dec",...
"Iisalmi","Ganda","Population 31 Dec",...
"Iisalmi","Georgian","Population 31 Dec",...
"Iisalmi","Kalaallisut; Greenlandic","Population 31 Dec",...
"Iisalmi","Guaraní","Population 31 Dec",...
"Iisalmi","Gujarati","Population 31 Dec",...
"Iisalmi","Haitian","Population 31 Dec",...
"Iisalmi","Hausa","Population 31 Dec",...
"Iisalmi","Hebrew","Population 31 Dec",...
"Iisalmi","Herero","Population 31 Dec",...
"Iisalmi","Hindi","Population 31 Dec",...
"Iisalmi","Dutch","Population 31 Dec",...
"Iisalmi","Ido","Population 31 Dec",...
"Iisalmi","Igbo","Population 31 Dec",17
"Iisalmi","Irish","Population 31 Dec",...
"Iisalmi","Indonesian","Population 31 Dec",...
"Iisalmi","Icelandic","Population 31 Dec",...
"Iisalmi","Italian","Population 31 Dec",...
"Iisalmi","Javanese","Population 31 Dec",...
"Iisalmi","Japanese","Population 31 Dec",...
"Iisalmi","Yiddish","Population 31 Dec",...
"Iisalmi","Yoruba","Population 31 Dec",...
"Iisalmi","Kannada","Population 31 Dec",...
"Iisalmi","Kanuri","Population 31 Dec",...
"Iisalmi","Kashmiri","Population 31 Dec",...
"Iisalmi","Catalan; Valencian","Population 31 Dec",...
"Iisalmi","Luba-Katanga","Population 31 Dec",...
"Iisalmi","Kazakh","Population 31 Dec",...
"Iisalmi","Central Khmer","Population 31 Dec",...
"Iisalmi","Quechua","Population 31 Dec",...
"Iisalmi","Chinese","Population 31 Dec",12
"Iisalmi","Kikuyu; Gikuyu","Population 31 Dec",...
"Iisalmi","Kirghiz; Kyrgyz","Population 31 Dec",...
"Iisalmi","Komi","Population 31 Dec",...
"Iisalmi","Kongo","Population 31 Dec",...
"Iisalmi","Korean","Population 31 Dec",...
"Iisalmi","Greek (modern)","Population 31 Dec",...
"Iisalmi","Croatian","Population 31 Dec",...
"Iisalmi","Kuanyama;  Kwanyama","Population 31 Dec",...
"Iisalmi","Kurdish","Population 31 Dec",19
"Iisalmi","Welsh","Population 31 Dec",...
"Iisalmi","Lao","Population 31 Dec",...
"Iisalmi","Latin","Population 31 Dec",...
"Iisalmi","Latvian","Population 31 Dec",...
"Iisalmi","Lithuanian","Population 31 Dec",...
"Iisalmi","Limburgish, Limburgan, Limburger","Population 31 Dec",...
"Iisalmi","Lingala","Population 31 Dec",...
"Iisalmi","Luxembourgish; Letzeburgesch","Population 31 Dec",...
"Iisalmi","Western Frisian","Population 31 Dec",...
"Iisalmi","Macedonian","Population 31 Dec",...
"Iisalmi","Malagasy","Population 31 Dec",...
"Iisalmi","Malay","Population 31 Dec",...
"Iisalmi","Malayalam","Population 31 Dec",...
"Iisalmi","Maltese","Population 31 Dec",...
"Iisalmi","Marathi","Population 31 Dec",...
"Iisalmi","Moldavian","Population 31 Dec",...
"Iisalmi","Mongolian","Population 31 Dec",...
"Iisalmi","Nauru","Population 31 Dec",...
"Iisalmi","Ndonga","Population 31 Dec",...
"Iisalmi","Nepali","Population 31 Dec",...
"Iisalmi","Chichewa, Chewa, Nyanja","Population 31 Dec",...
"Iisalmi","Norwegian","Population 31 Dec",...
"Iisalmi","Oriya","Population 31 Dec",...
"Iisalmi","Oromo","Population 31 Dec",...
"Iisalmi","Ossetian, Ossetic","Population 31 Dec",...
"Iisalmi","pali","Population 31 Dec",...
"Iisalmi","Panjabi; Punjabi","Population 31 Dec",...
"Iisalmi","Pushto; Pashto","Population 31 Dec",...
"Iisalmi","Persian, Farsi","Population 31 Dec",60
"Iisalmi","Northern Ndebele","Population 31 Dec",...
"Iisalmi","Portuguese","Population 31 Dec",...
"Iisalmi","Polish","Population 31 Dec",14
"Iisalmi","French","Population 31 Dec",...
"Iisalmi","Romansh","Population 31 Dec",...
"Iisalmi","Romanian","Population 31 Dec",11
"Iisalmi","Kinyarwanda","Population 31 Dec",15
"Iisalmi","Rundi","Population 31 Dec",...
"Iisalmi","German","Population 31 Dec",13
"Iisalmi","Samoan","Population 31 Dec",...
"Iisalmi","Sango","Population 31 Dec",...
"Iisalmi","Serbian","Population 31 Dec",...
"Iisalmi","Serbo-Croatian","Population 31 Dec",...
"Iisalmi","Sindhi","Population 31 Dec",...
"Iisalmi","Sinhala; Sinhalese","Population 31 Dec",...
"Iisalmi","Gaelic; Scottish Gaelic","Population 31 Dec",...
"Iisalmi","Slovak","Population 31 Dec",...
"Iisalmi","Slovene","Population 31 Dec",...
"Iisalmi","Somali","Population 31 Dec",...
"Iisalmi","Shona","Population 31 Dec",...
"Iisalmi","Sundanese","Population 31 Dec",...
"Iisalmi","Swahili","Population 31 Dec",...
"Iisalmi","Swati","Population 31 Dec",...
"Iisalmi","Tajik","Population 31 Dec",...
"Iisalmi","Tagalog","Population 31 Dec",...
"Iisalmi","Tahitian","Population 31 Dec",...
"Iisalmi","Tamil","Population 31 Dec",...
"Iisalmi","Danish","Population 31 Dec",...
"Iisalmi","Tatar","Population 31 Dec",...
"Iisalmi","Telugu","Population 31 Dec",...
"Iisalmi","Thai","Population 31 Dec",43
"Iisalmi","Tigrinya","Population 31 Dec",...
"Iisalmi","Tibetan Standard, Tibetan, Central","Population 31 Dec",...
"Iisalmi","Tonga, Tonga Islands","Population 31 Dec",...
"Iisalmi","Chamorro","Population 31 Dec",...
"Iisalmi","Czech","Population 31 Dec",...
"Iisalmi","Chechen","Population 31 Dec",...
"Iisalmi","Tsonga","Population 31 Dec",...
"Iisalmi","Chuvash","Population 31 Dec",...
"Iisalmi","Tswana","Population 31 Dec",...
"Iisalmi","Turkish","Population 31 Dec",20
"Iisalmi","Turkmen","Population 31 Dec",...
"Iisalmi","Twi","Population 31 Dec",...
"Iisalmi","Uighur; Uyghur","Population 31 Dec",...
"Iisalmi","Ukrainian","Population 31 Dec",118
"Iisalmi","Hungarian","Population 31 Dec",...
"Iisalmi","Urdu","Population 31 Dec",...
"Iisalmi","Uzbek","Population 31 Dec",...
"Iisalmi","Belarusian","Population 31 Dec",...
"Iisalmi","Venda","Population 31 Dec",...
"Iisalmi","Russian","Population 31 Dec",269
"Iisalmi","Vietnamese","Population 31 Dec",...
"Iisalmi","Estonian","Population 31 Dec",57
"Iisalmi","Wolof","Population 31 Dec",...
"Iisalmi","Xhosa","Population 31 Dec",...
"Iisalmi","Zhuang; Chuang","Population 31 Dec",...
"Iisalmi","Zulu","Population 31 Dec",...
"Iitti","Finnish","Population 31 Dec",6149
"Iitti","Swedish","Population 31 Dec",12
"Iitti","Sami","Population 31 Dec",...
"Iitti","Abkhaz","Population 31 Dec",...
"Iitti","Afar","Population 31 Dec",...
"Iitti","Avestan","Population 31 Dec",...
"Iitti","Afrikaans","Population 31 Dec",...
"Iitti","Aymara","Population 31 Dec",...
"Iitti","Akan","Population 31 Dec",...
"Iitti","Albanian","Population 31 Dec",...
"Iitti","Amharic","Population 31 Dec",...
"Iitti","Arabic","Population 31 Dec",...
"Iitti","Aragonese","Population 31 Dec",...
"Iitti","Armenian","Population 31 Dec",...
"Iitti","Assamese","Population 31 Dec",...
"Iitti","Avaric;  Avar;  Avarish","Population 31 Dec",...
"Iitti","Azerbaijani","Population 31 Dec",...
"Iitti","Bambara","Population 31 Dec",...
"Iitti","Basque","Population 31 Dec",...
"Iitti","Bashkir","Population 31 Dec",...
"Iitti","Bengali, (Bangla)","Population 31 Dec",...
"Iitti","Bihari languages","Population 31 Dec",...
"Iitti","Bislama","Population 31 Dec",...
"Iitti","Bosnian","Population 31 Dec",...
"Iitti","Bulgarian","Population 31 Dec",...
"Iitti","Burmese","Population 31 Dec",...
"Iitti","Cree","Population 31 Dec",...
"Iitti","Divehi, Dhivehi, Maldivian","Population 31 Dec",...
"Iitti","Dzongkha","Population 31 Dec",...
"Iitti","English","Population 31 Dec",11
"Iitti","Spanish; Castilian","Population 31 Dec",...
"Iitti","Esperanto","Population 31 Dec",...
"Iitti","Southern ndebele","Population 31 Dec",...
"Iitti","Sotho, Southern","Population 31 Dec",...
"Iitti","Ewe","Population 31 Dec",...
"Iitti","Fijian","Population 31 Dec",...
"Iitti","Fula, Fulah, Pulaar, Pular","Population 31 Dec",...
"Iitti","Faroese; Faeroese","Population 31 Dec",...
"Iitti","Galician","Population 31 Dec",...
"Iitti","Ganda","Population 31 Dec",...
"Iitti","Georgian","Population 31 Dec",...
"Iitti","Kalaallisut; Greenlandic","Population 31 Dec",...
"Iitti","Guaraní","Population 31 Dec",...
"Iitti","Gujarati","Population 31 Dec",...
"Iitti","Haitian","Population 31 Dec",...
"Iitti","Hausa","Population 31 Dec",...
"Iitti","Hebrew","Population 31 Dec",...
"Iitti","Herero","Population 31 Dec",...
"Iitti","Hindi","Population 31 Dec",...
"Iitti","Dutch","Population 31 Dec",...
"Iitti","Ido","Population 31 Dec",...
"Iitti","Igbo","Population 31 Dec",...
"Iitti","Irish","Population 31 Dec",...
"Iitti","Indonesian","Population 31 Dec",...
"Iitti","Icelandic","Population 31 Dec",...
"Iitti","Italian","Population 31 Dec",...
"Iitti","Javanese","Population 31 Dec",...
"Iitti","Japanese","Population 31 Dec",...
"Iitti","Yiddish","Population 31 Dec",...
"Iitti","Yoruba","Population 31 Dec",...
"Iitti","Kannada","Population 31 Dec",...
"Iitti","Kanuri","Population 31 Dec",...
"Iitti","Kashmiri","Population 31 Dec",...
"Iitti","Catalan; Valencian","Population 31 Dec",...
"Iitti","Luba-Katanga","Population 31 Dec",...
"Iitti","Kazakh","Population 31 Dec",...
"Iitti","Central Khmer","Population 31 Dec",...
"Iitti","Quechua","Population 31 Dec",...
"Iitti","Chinese","Population 31 Dec",...
"Iitti","Kikuyu; Gikuyu","Population 31 Dec",...
"Iitti","Kirghiz; Kyrgyz","Population 31 Dec",...
"Iitti","Komi","Population 31 Dec",...
"Iitti","Kongo","Population 31 Dec",...
"Iitti","Korean","Population 31 Dec",...
"Iitti","Greek (modern)","Population 31 Dec",...
"Iitti","Croatian","Population 31 Dec",...
"Iitti","Kuanyama;  Kwanyama","Population 31 Dec",...
"Iitti","Kurdish","Population 31 Dec",...
"Iitti","Welsh","Population 31 Dec",...
"Iitti","Lao","Population 31 Dec",...
"Iitti","Latin","Population 31 Dec",...
"Iitti","Latvian","Population 31 Dec",...
"Iitti","Lithuanian","Population 31 Dec",...
"Iitti","Limburgish, Limburgan, Limburger","Population 31 Dec",...
"Iitti","Lingala","Population 31 Dec",...
"Iitti","Luxembourgish; Letzeburgesch","Population 31 Dec",...
"Iitti","Western Frisian","Population 31 Dec",...
"Iitti","Macedonian","Population 31 Dec",...
"Iitti","Malagasy","Population 31 Dec",...
"Iitti","Malay","Population 31 Dec",...
"Iitti","Malayalam","Population 31 Dec",...
"Iitti","Maltese","Population 31 Dec",...
"Iitti","Marathi","Population 31 Dec",...
"Iitti","Moldavian","Population 31 Dec",...
"Iitti","Mongolian","Population 31 Dec",...
"Iitti","Nauru","Population 31 Dec",...
"Iitti","Ndonga","Population 31 Dec",...
"Iitti","Nepali","Population 31 Dec",...
"Iitti","Chichewa, Chewa, Nyanja","Population 31 Dec",...
"Iitti","Norwegian","Population 31 Dec",...
"Iitti","Oriya","Population 31 Dec",...
"Iitti","Oromo","Population 31 Dec",...
"Iitti","Ossetian, Ossetic","Population 31 Dec",...
"Iitti","pali","Population 31 Dec",...
"Iitti","Panjabi; Punjabi","Population 31 Dec",...
"Iitti","Pushto; Pashto","Population 31 Dec",...
"Iitti","Persian, Farsi","Population 31 Dec",...
"Iitti","Northern Ndebele","Population 31 Dec",...
"Iitti","Portuguese","Population 31 Dec",...
"Iitti","Polish","Population 31 Dec",...
"Iitti","French","Population 31 Dec",...
"Iitti","Romansh","Population 31 Dec",...
"Iitti","Romanian","Population 31 Dec",...
"Iitti","Kinyarwanda","Population 31 Dec",...
"Iitti","Rundi","Population 31 Dec",...
"Iitti","German","Population 31 Dec",...
"Iitti","Samoan","Population 31 Dec",...
"Iitti","Sango","Population 31 Dec",...
"Iitti","Serbian","Population 31 Dec",...
"Iitti","Serbo-Croatian","Population 31 Dec",...
"Iitti","Sindhi","Population 31 Dec",...
"Iitti","Sinhala; Sinhalese","Population 31 Dec",...
"Iitti","Gaelic; Scottish Gaelic","Population 31 Dec",...
"Iitti","Slovak","Population 31 Dec",...
"Iitti","Slovene","Population 31 Dec",...
"Iitti","Somali","Population 31 Dec",...
"Iitti","Shona","Population 31 Dec",...
"Iitti","Sundanese","Population 31 Dec",...
"Iitti","Swahili","Population 31 Dec",...
"Iitti","Swati","Population 31 Dec",...
"Iitti","Tajik","Population 31 Dec",...
"Iitti","Tagalog","Population 31 Dec",...
"Iitti","Tahitian","Population 31 Dec",...
"Iitti","Tamil","Population 31 Dec",...
"Iitti","Danish","Population 31 Dec",...
"Iitti","Tatar","Population 31 Dec",...
"Iitti","Telugu","Population 31 Dec",...
"Iitti","Thai","Population 31 Dec",...
"Iitti","Tigrinya","Population 31 Dec",...
"Iitti","Tibetan Standard, Tibetan, Central","Population 31 Dec",...
"Iitti","Tonga, Tonga Islands","Population 31 Dec",...
"Iitti","Chamorro","Population 31 Dec",...
"Iitti","Czech","Population 31 Dec",...
"Iitti","Chechen","Population 31 Dec",...
"Iitti","Tsonga","Population 31 Dec",...
"Iitti","Chuvash","Population 31 Dec",...
"Iitti","Tswana","Population 31 Dec",...
"Iitti","Turkish","Population 31 Dec",...
"Iitti","Turkmen","Population 31 Dec",...
"Iitti","Twi","Population 31 Dec",...
"Iitti","Uighur; Uyghur","Population 31 Dec",...
"Iitti","Ukrainian","Population 31 Dec",...
"Iitti","Hungarian","Population 31 Dec",...
"Iitti","Urdu","Population 31 Dec",...
"Iitti","Uzbek","Population 31 Dec",...
"Iitti","Belarusian","Population 31 Dec",...
"Iitti","Venda","Population 31 Dec",...
"Iitti","Russian","Population 31 Dec",35
"Iitti","Vietnamese","Population 31 Dec",...
"Iitti","Estonian","Population 31 Dec",54
"Iitti","Wolof","Population 31 Dec",...
"Iitti","Xhosa","Population 31 Dec",...
"Iitti","Zhuang; Chuang","Population 31 Dec",...
"Iitti","Zulu","Population 31 Dec",...
"Ikaalinen","Finnish","Population 31 Dec",6368
"Ikaalinen","Swedish","Population 31 Dec",...
"Ikaalinen","Sami","Population 31 Dec",...
"Ikaalinen","Abkhaz","Population 31 Dec",...
"Ikaalinen","Afar","Population 31 Dec",...
"Ikaalinen","Avestan","Population 31 Dec",...
"Ikaalinen","Afrikaans","Population 31 Dec",...
"Ikaalinen","Aymara","Population 31 Dec",...
"Ikaalinen","Akan","Population 31 Dec",...
"Ikaalinen","Albanian","Population 31 Dec",...
"Ikaalinen","Amharic","Population 31 Dec",...
"Ikaalinen","Arabic","Population 31 Dec",...
"Ikaalinen","Aragonese","Population 31 Dec",...
"Ikaalinen","Armenian","Population 31 Dec",...
"Ikaalinen","Assamese","Population 31 Dec",...
"Ikaalinen","Avaric;  Avar;  Avarish","Population 31 Dec",...
"Ikaalinen","Azerbaijani","Population 31 Dec",...
"Ikaalinen","Bambara","Population 31 Dec",...
"Ikaalinen","Basque","Population 31 Dec",...
"Ikaalinen","Bashkir","Population 31 Dec",...
"Ikaalinen","Bengali, (Bangla)","Population 31 Dec",...
"Ikaalinen","Bihari languages","Population 31 Dec",...
"Ikaalinen","Bislama","Population 31 Dec",...
"Ikaalinen","Bosnian","Population 31 Dec",...
"Ikaalinen","Bulgarian","Population 31 Dec",...
"Ikaalinen","Burmese","Population 31 Dec",...
"Ikaalinen","Cree","Population 31 Dec",...
"Ikaalinen","Divehi, Dhivehi, Maldivian","Population 31 Dec",...
"Ikaalinen","Dzongkha","Population 31 Dec",...
"Ikaalinen","English","Population 31 Dec",25
"Ikaalinen","Spanish; Castilian","Population 31 Dec",...
"Ikaalinen","Esperanto","Population 31 Dec",...
"Ikaalinen","Southern ndebele","Population 31 Dec",...
"Ikaalinen","Sotho, Southern","Population 31 Dec",...
"Ikaalinen","Ewe","Population 31 Dec",...
"Ikaalinen","Fijian","Population 31 Dec",...
"Ikaalinen","Fula, Fulah, Pulaar, Pular","Population 31 Dec",...
"Ikaalinen","Faroese; Faeroese","Population 31 Dec",...
"Ikaalinen","Galician","Population 31 Dec",...
"Ikaalinen","Ganda","Population 31 Dec",...
"Ikaalinen","Georgian","Population 31 Dec",...
"Ikaalinen","Kalaallisut; Greenlandic","Population 31 Dec",...
"Ikaalinen","Guaraní","Population 31 Dec",...
"Ikaalinen","Gujarati","Population 31 Dec",...
"Ikaalinen","Haitian","Population 31 Dec",...
"Ikaalinen","Hausa","Population 31 Dec",...
"Ikaalinen","Hebrew","Population 31 Dec",...
"Ikaalinen","Herero","Population 31 Dec",...
"Ikaalinen","Hindi","Population 31 Dec",...
"Ikaalinen","Dutch","Population 31 Dec",...
"Ikaalinen","Ido","Population 31 Dec",...
"Ikaalinen","Igbo","Population 31 Dec",...
"Ikaalinen","Irish","Population 31 Dec",...
"Ikaalinen","Indonesian","Population 31 Dec",...
"Ikaalinen","Icelandic","Population 31 Dec",...
"Ikaalinen","Italian","Population 31 Dec",...
"Ikaalinen","Javanese","Population 31 Dec",...
"Ikaalinen","Japanese","Population 31 Dec",...
"Ikaalinen","Yiddish","Population 31 Dec",...
"Ikaalinen","Yoruba","Population 31 Dec",...
"Ikaalinen","Kannada","Population 31 Dec",...
"Ikaalinen","Kanuri","Population 31 Dec",...
"Ikaalinen","Kashmiri","Population 31 Dec",...
"Ikaalinen","Catalan; Valencian","Population 31 Dec",...
"Ikaalinen","Luba-Katanga","Population 31 Dec",...
"Ikaalinen","Kazakh","Population 31 Dec",...
"Ikaalinen","Central Khmer","Population 31 Dec",...
"Ikaalinen","Quechua","Population 31 Dec",...
"Ikaalinen","Chinese","Population 31 Dec",...
"Ikaalinen","Kikuyu; Gikuyu","Population 31 Dec",...
"Ikaalinen","Kirghiz; Kyrgyz","Population 31 Dec",...
"Ikaalinen","Komi","Population 31 Dec",...
"Ikaalinen","Kongo","Population 31 Dec",...
"Ikaalinen","Korean","Population 31 Dec",...
"Ikaalinen","Greek (modern)","Population 31 Dec",...
"Ikaalinen","Croatian","Population 31 Dec",...
"Ikaalinen","Kuanyama;  Kwanyama","Population 31 Dec",...
"Ikaalinen","Kurdish","Population 31 Dec",...
"Ikaalinen","Welsh","Population 31 Dec",...
"Ikaalinen","Lao","Population 31 Dec",...
"Ikaalinen","Latin","Population 31 Dec",...
"Ikaalinen","Latvian","Population 31 Dec",...
"Ikaalinen","Lithuanian","Population 31 Dec",...
"Ikaalinen","Limburgish, Limburgan, Limburger","Population 31 Dec",...
